id,sentence,sense_keys,glosses,target
d008.s025.t000,"Some 58 % agree that the [TGT] market economy [TGT] is the only system that will make their country developed , up from 47 % last year .",['market_economy%1:14:00::'],['an economy that relies chiefly on market forces to allocate goods and resources and to determine prices'],[0]
d008.s025.t001,"Some 58 % agree that the market economy is the only [TGT] system [TGT] that will make their country developed , up from 47 % last year .","['system%1:08:01::', 'system%1:09:01::', 'system%1:09:00::', 'system%1:06:00::', 'system%1:09:02::', 'system%1:27:00::', 'system%1:07:00::', 'system%1:08:00::', 'system%1:14:00::']","['the living body considered as made up of interdependent components forming a unified whole', 'a procedure or process for obtaining an objective', 'a complex of methods or rules governing behavior', 'instrumentality that combines interrelated interacting artifacts designed to work as a coherent entity', 'an organized structure for arranging or classifying', '(physical chemistry) a sample of matter in which substances in different phases are in equilibrium', 'an ordered manner; orderliness by virtue of being methodical and well organized', 'a group of physiologically or anatomically related organs or parts', 'a group of independent but interrelated elements comprising a unified whole']",[2]
d008.s025.t002,"Some 58 % agree that the market economy is the only system that will make their [TGT] country [TGT] developed , up from 47 % last year .","['country%1:15:00::', 'country%1:15:01::', 'country%1:14:01::', 'country%1:15:02::', 'country%1:14:00::']","['the territory occupied by a nation', 'an area outside of cities and towns', 'the people who live in a nation or country', 'a particular geographical region of indefinite boundary (usually serving some special purpose or distinguished by its people or culture or geography)', 'a politically organized body of people under a single government']",[4]
d008.s025.t003,"Some 58 % agree that the market economy is the only system that will make their country developed , up from 47 % last [TGT] year [TGT] .","['year%1:28:00::', 'year%1:28:02::', 'year%1:14:00::', 'year%1:28:01::']","['the period of time that it takes for a planet (as, e.g., Earth or Mars) to make a complete revolution around the sun', 'a period of time occupying a regular part of a calendar year that is used for some particular activity', 'a body of students who graduate together', 'a period of time containing 365 (or 366) days']",[3]
d008.s026.t000,"Interestingly , 62 % of [TGT] respondents [TGT] in Venezuela hold that view ( and 80 % there back private enterprise ) even though their left-wing president , Hugo Chávez , is expropriating many private companies .","['respondent%1:18:01::', 'respondent%1:18:00::']","['the codefendant (especially in a divorce proceeding) who is accused of adultery with the corespondent', 'someone who responds']",[1]
d008.s026.t001,"Interestingly , 62 % of respondents in [TGT] Venezuela [TGT] hold that view ( and 80 % there back private enterprise ) even though their left-wing president , Hugo Chávez , is expropriating many private companies .",['venezuela%1:15:00::'],['a republic in northern South America on the Caribbean; achieved independence from Spain in 1811; rich in oil'],[0]
d008.s026.t002,"Interestingly , 62 % of respondents in Venezuela hold that [TGT] view [TGT] ( and 80 % there back private enterprise ) even though their left-wing president , Hugo Chávez , is expropriating many private companies .","['view%1:06:00::', 'view%1:09:04::', 'view%1:07:00::', 'view%1:09:00::', 'view%1:04:00::', 'view%1:15:00::', 'view%1:10:00::', 'view%1:07:01::', 'view%1:09:01::', 'view%1:09:02::']","['graphic art consisting of the graphic or photographic representation of a visual percept', 'a personal belief or judgment that is not founded on proof or certainty', 'the range of interest or activity that can be anticipated', ""purpose; the phrase `with a view to' means `with the intention of' or `for the purpose of'"", 'the act of looking or seeing or observing', 'the range of the eye', 'a message expressing a belief about something; the expression of a belief that is held with confidence but not substantiated by positive knowledge or proof', 'outward appearance', 'the visual percept of a region', 'a way of regarding situations or topics etc.']",[9]
d008.s026.t003,"Interestingly , 62 % of respondents in Venezuela hold that view ( and 80 % there back [TGT] private enterprise [TGT] ) even though their left-wing president , Hugo Chávez , is expropriating many private companies .",['private_enterprise%1:14:00::'],['an economy that relies chiefly on market forces to allocate goods and resources and to determine prices'],[0]
d008.s026.t004,"Interestingly , 62 % of respondents in Venezuela hold that view ( and 80 % there back private enterprise ) even though their left-wing [TGT] president [TGT] , Hugo Chávez , is expropriating many private companies .","['president%1:18:02::', 'president%1:18:01::', 'president%1:18:00::', 'president%1:18:04::', 'president%1:18:03::', 'president%1:04:04::']","['the head administrative officer of a college or university', 'an executive officer of a firm or corporation', 'the chief executive of a republic', 'the person who holds the office of head of state of the United States government', 'the officer who presides at the meetings of an organization', 'the office of the United States head of state']",[2]
d008.s026.t005,"Interestingly , 62 % of respondents in Venezuela hold that view ( and 80 % there back private enterprise ) even though their left-wing president , Hugo Chávez , is expropriating many private [TGT] companies [TGT] .","['company%1:14:01::', 'company%1:14:05::', 'company%1:18:00::', 'company%1:14:02::', 'company%1:14:00::', 'company%1:14:03::', 'company%1:26:00::', 'company%1:14:04::', 'company%1:14:06::']","['an institution created to conduct business', 'a unit of firefighters including their equipment', 'a social or business visitor', 'organization of performers and associated personnel (especially theatrical)', 'a social gathering of guests or companions', 'small military unit; usually two or three platoons', 'the state of being with someone', 'crew of a ship including the officers; the whole force or personnel of a ship', 'a band of people associated temporarily in some activity']",[0]
d008.s027.t000,"[TGT] Brazil [TGT] is the country which exercises most leadership in the region , mentioned by 19 % of respondents ( up from 18 % last year ) , followed by the United States ( 9 % , unchanged from last year ) and Venezuela ( 9 % , down from 11 % last year ) .","['brazil%1:15:00::', 'brazil%1:13:00::']","[""the largest Latin American country and the largest Portuguese speaking country in the world; located in the central and northeastern part of South America; world's leading coffee exporter"", 'three-sided tropical American nut with white oily meat and hard brown shell']",[0]
d008.s027.t001,"Brazil is the [TGT] country [TGT] which exercises most leadership in the region , mentioned by 19 % of respondents ( up from 18 % last year ) , followed by the United States ( 9 % , unchanged from last year ) and Venezuela ( 9 % , down from 11 % last year ) .","['country%1:15:00::', 'country%1:15:01::', 'country%1:14:01::', 'country%1:15:02::', 'country%1:14:00::']","['the territory occupied by a nation', 'an area outside of cities and towns', 'the people who live in a nation or country', 'a particular geographical region of indefinite boundary (usually serving some special purpose or distinguished by its people or culture or geography)', 'a politically organized body of people under a single government']",[4]
d008.s027.t002,"Brazil is the country which exercises most [TGT] leadership [TGT] in the region , mentioned by 19 % of respondents ( up from 18 % last year ) , followed by the United States ( 9 % , unchanged from last year ) and Venezuela ( 9 % , down from 11 % last year ) .","['leadership%1:26:00::', 'leadership%1:14:00::', 'leadership%1:09:00::', 'leadership%1:04:00::']","['the status of a leader', 'the body of people who lead a group', 'the ability to lead', 'the activity of leading']",[2]
d008.s027.t003,"Brazil is the country which exercises most leadership in the [TGT] region [TGT] , mentioned by 19 % of respondents ( up from 18 % last year ) , followed by the United States ( 9 % , unchanged from last year ) and Venezuela ( 9 % , down from 11 % last year ) .","['region%1:08:00::', 'region%1:15:00::', 'region%1:15:01::', 'region%1:09:00::', 'region%1:23:00::']","['a part of an animal that has a special function or is supplied by a given artery or nerve', 'the extended spatial location of something', 'a large indefinite location on the surface of the Earth', 'a knowledge domain that you are interested in or are communicating about', ""the approximate amount of something (usually used prepositionally as in `in the region of')""]",[1]
d008.s027.t004,"Brazil is the country which exercises most leadership in the region , mentioned by 19 % of [TGT] respondents [TGT] ( up from 18 % last year ) , followed by the United States ( 9 % , unchanged from last year ) and Venezuela ( 9 % , down from 11 % last year ) .","['respondent%1:18:01::', 'respondent%1:18:00::']","['the codefendant (especially in a divorce proceeding) who is accused of adultery with the corespondent', 'someone who responds']",[1]
d008.s027.t005,"Brazil is the country which exercises most leadership in the region , mentioned by 19 % of respondents ( up from 18 % last [TGT] year [TGT] ) , followed by the United States ( 9 % , unchanged from last year ) and Venezuela ( 9 % , down from 11 % last year ) .","['year%1:28:00::', 'year%1:28:02::', 'year%1:14:00::', 'year%1:28:01::']","['the period of time that it takes for a planet (as, e.g., Earth or Mars) to make a complete revolution around the sun', 'a period of time occupying a regular part of a calendar year that is used for some particular activity', 'a body of students who graduate together', 'a period of time containing 365 (or 366) days']",[3]
d008.s027.t006,"Brazil is the country which exercises most leadership in the region , mentioned by 19 % of respondents ( up from 18 % last year ) , followed by the [TGT] United States [TGT] ( 9 % , unchanged from last year ) and Venezuela ( 9 % , down from 11 % last year ) .","['united_states%1:14:00::', 'united_states%1:15:00::']","['the executive and legislative and judicial branches of the federal government of the United States', 'North American republic containing 50 states - 48 conterminous states in North America plus Alaska in northwest North America and the Hawaiian Islands in the Pacific Ocean; achieved independence in 1776']",[1]
d008.s027.t007,"Brazil is the country which exercises most leadership in the region , mentioned by 19 % of respondents ( up from 18 % last year ) , followed by the United States ( 9 % , unchanged from last [TGT] year [TGT] ) and Venezuela ( 9 % , down from 11 % last year ) .","['year%1:28:00::', 'year%1:28:02::', 'year%1:14:00::', 'year%1:28:01::']","['the period of time that it takes for a planet (as, e.g., Earth or Mars) to make a complete revolution around the sun', 'a period of time occupying a regular part of a calendar year that is used for some particular activity', 'a body of students who graduate together', 'a period of time containing 365 (or 366) days']",[3]
d008.s027.t008,"Brazil is the country which exercises most leadership in the region , mentioned by 19 % of respondents ( up from 18 % last year ) , followed by the United States ( 9 % , unchanged from last year ) and [TGT] Venezuela [TGT] ( 9 % , down from 11 % last year ) .",['venezuela%1:15:00::'],['a republic in northern South America on the Caribbean; achieved independence from Spain in 1811; rich in oil'],[0]
d008.s027.t009,"Brazil is the country which exercises most leadership in the region , mentioned by 19 % of respondents ( up from 18 % last year ) , followed by the United States ( 9 % , unchanged from last year ) and Venezuela ( 9 % , down from 11 % last [TGT] year [TGT] ) .","['year%1:28:00::', 'year%1:28:02::', 'year%1:14:00::', 'year%1:28:01::']","['the period of time that it takes for a planet (as, e.g., Earth or Mars) to make a complete revolution around the sun', 'a period of time occupying a regular part of a calendar year that is used for some particular activity', 'a body of students who graduate together', 'a period of time containing 365 (or 366) days']",[3]
d008.s028.t000,"But the [TGT] United States [TGT] is seen as the most influential country by respondents in Mexico and much of Central America , whereas Venezuela enjoys that distinction in Ecuador , the Dominican Republic and Nicaragua .","['united_states%1:14:00::', 'united_states%1:15:00::']","['the executive and legislative and judicial branches of the federal government of the United States', 'North American republic containing 50 states - 48 conterminous states in North America plus Alaska in northwest North America and the Hawaiian Islands in the Pacific Ocean; achieved independence in 1776']",[1]
d008.s028.t001,"But the United States is seen as the most influential [TGT] country [TGT] by respondents in Mexico and much of Central America , whereas Venezuela enjoys that distinction in Ecuador , the Dominican Republic and Nicaragua .","['country%1:15:00::', 'country%1:15:01::', 'country%1:14:01::', 'country%1:15:02::', 'country%1:14:00::']","['the territory occupied by a nation', 'an area outside of cities and towns', 'the people who live in a nation or country', 'a particular geographical region of indefinite boundary (usually serving some special purpose or distinguished by its people or culture or geography)', 'a politically organized body of people under a single government']",[4]
d008.s028.t002,"But the United States is seen as the most influential country by [TGT] respondents [TGT] in Mexico and much of Central America , whereas Venezuela enjoys that distinction in Ecuador , the Dominican Republic and Nicaragua .","['respondent%1:18:01::', 'respondent%1:18:00::']","['the codefendant (especially in a divorce proceeding) who is accused of adultery with the corespondent', 'someone who responds']",[1]
d008.s028.t003,"But the United States is seen as the most influential country by respondents in [TGT] Mexico [TGT] and much of Central America , whereas Venezuela enjoys that distinction in Ecuador , the Dominican Republic and Nicaragua .",['mexico%1:15:00::'],['a republic in southern North America; became independent from Spain in 1810'],[0]
d008.s028.t004,"But the United States is seen as the most influential country by respondents in Mexico and much of [TGT] Central America [TGT] , whereas Venezuela enjoys that distinction in Ecuador , the Dominican Republic and Nicaragua .","['central_america%1:15:00::', 'central_america%1:14:00::']","['the isthmus joining North America and South America; extends from the southern border of Mexico to the northern border of Colombia', 'the nations of Central America collectively']",[1]
d008.s028.t005,"But the United States is seen as the most influential country by respondents in Mexico and much of Central America , whereas [TGT] Venezuela [TGT] enjoys that distinction in Ecuador , the Dominican Republic and Nicaragua .",['venezuela%1:15:00::'],['a republic in northern South America on the Caribbean; achieved independence from Spain in 1811; rich in oil'],[0]
d008.s028.t006,"But the United States is seen as the most influential country by respondents in Mexico and much of Central America , whereas Venezuela enjoys that [TGT] distinction [TGT] in Ecuador , the Dominican Republic and Nicaragua .","['distinction%1:26:00::', 'distinction%1:07:00::', 'distinction%1:09:00::', 'distinction%1:07:01::']","['high status importance owing to marked superiority', 'a distinguishing difference', 'a discrimination between things as different and distinct', 'a distinguishing quality']",[0]
d008.s028.t007,"But the United States is seen as the most influential country by respondents in Mexico and much of Central America , whereas Venezuela enjoys that distinction in [TGT] Ecuador [TGT] , the Dominican Republic and Nicaragua .",['ecuador%1:15:00::'],['a republic in northwestern South America; became independent from Spain in 1822; the landscape is dominated by the Andes'],[0]
d008.s028.t008,"But the United States is seen as the most influential country by respondents in Mexico and much of Central America , whereas Venezuela enjoys that distinction in Ecuador , the [TGT] Dominican Republic [TGT] and Nicaragua .",['dominican_republic%1:15:00::'],['a republic in the West Indies; located on the eastern two-thirds of the island of Hispaniola'],[0]
d008.s028.t009,"But the United States is seen as the most influential country by respondents in Mexico and much of Central America , whereas Venezuela enjoys that distinction in Ecuador , the Dominican Republic and [TGT] Nicaragua [TGT] .",['nicaragua%1:15:00::'],['a republic in Central America; achieved independence from Spain in 1821'],[0]
d009.s000.t000,Scalia and Thomas dine with [TGT] healthcare [TGT] law challengers as court takes case,['healthcare%1:04:01::'],['the preservation of mental and physical health by preventing or treating illness through services offered by the health profession'],[0]
d009.s000.t001,Scalia and Thomas dine with healthcare [TGT] law [TGT] challengers as court takes case,"['law%1:14:00::', 'law%1:14:01::', 'law%1:09:02::', 'law%1:10:00::', 'law%1:09:00::', 'law%1:09:01::', 'law%1:04:00::']","['the collection of rules imposed by authority', 'the force of policemen and officers', 'the branch of philosophy concerned with the law and the principles that lead courts to make the decisions they do', 'legal document setting forth rules governing a particular kind of activity', 'a rule or body of rules of conduct inherent in human nature and essential to or binding upon human society', 'a generalization that describes recurring facts or events in nature', 'the learned profession that is mastered by graduate study in a law school and that is responsible for the judicial system']",[3]
d009.s000.t002,Scalia and Thomas dine with healthcare law [TGT] challengers [TGT] as court takes case,['challenger%1:18:00::'],['the contestant you hope to defeat'],[0]
d009.s000.t003,Scalia and Thomas dine with healthcare law challengers as [TGT] court [TGT] takes case,"['court%1:06:02::', 'court%1:06:01::', 'court%1:06:03::', 'court%1:18:00::', 'court%1:14:00::', 'court%1:14:01::', 'court%1:06:05::', 'court%1:06:00::', 'court%1:06:04::', 'court%1:04:00::', 'court%1:14:02::']","['a room in which a lawcourt sits', 'a specially marked horizontal area within which a game is played', 'a hotel for motorists; provides direct access from rooms to parking area', 'Australian woman tennis player who won many major championships (born in 1947)', 'an assembly (including one or more judges) to conduct judicial business', 'the sovereign and his advisers who are the governing power of a state', 'a tribunal that is presided over by a magistrate or by one or more judges who administer justice according to the laws', 'an area wholly or partly surrounded by walls or buildings', 'the residence of a sovereign or nobleman', 'respectful deference', 'the family and retinue of a sovereign or prince']",[4]
d009.s000.t004,Scalia and Thomas dine with healthcare law challengers as court takes [TGT] case [TGT],"['case%1:10:00::', 'case%1:04:00::', 'case%1:23:00::', 'case%1:18:03::', 'case%1:10:03::', 'case%1:08:00::', 'case%1:06:07::', 'case%1:06:02::', 'case%1:11:00::', 'case%1:06:00::', 'case%1:10:01::', 'case%1:06:03::', 'case%1:26:02::', 'case%1:18:04::', 'case%1:06:01::', 'case%1:10:02::', 'case%1:09:00::', 'case%1:26:00::', 'case%1:06:06::', 'case%1:18:02::']","['nouns or pronouns or adjectives (often marked by inflection) related in some way to other words in a sentence', 'a comprehensive term for any proceeding in a court of law whereby an individual seeks a legal remedy', 'the quantity contained in a case', 'a person requiring professional services', 'a specific size and style of type within a type family', 'an enveloping structure or covering enclosing an animal or plant organ or part', 'the enclosing frame around a door or window opening', 'bed linen consisting of a cover for a pillow', 'an occurrence of something', 'a portable container for carrying several objects', 'a statement of facts and reasons used to support an argument', '(printing) the receptacle in which a compositor has his type, which is divided into compartments for the different letters, spaces, or numbers', 'a specific state of mind that is temporary', 'a person of a specified kind (usually with many eccentricities)', 'a glass container used to store and display items in a shop or museum or home', 'a problem requiring investigation', 'the actual state of things', 'a special set of circumstances', 'the housing or outer covering of something', 'a person who is subjected to experimental or other observational procedures; someone who is an object of investigation']",[1]
d009.s001.t000,"The [TGT] day [TGT] the Supreme Court gathered behind closed doors to consider the politically divisive question of whether it would hear a challenge to President Obama 's healthcare law , two of its justices , Antonin Scalia and Clarence Thomas , were feted at a dinner sponsored by the law firm that will argue the case before the high court .","['day%1:28:01::', 'day%1:28:02::', 'day%1:26:00::', 'day%1:28:03::', 'day%1:28:07::', 'day%1:28:06::', 'day%1:28:04::', 'day%1:28:00::', 'day%1:18:00::', 'day%1:28:05::']","['a day assigned to a particular purpose or observance', 'the time after sunrise and before sunset while it is light outside', 'a period of opportunity', 'some point or period in time', 'the period of time taken by a particular planet (e.g. Mars) to make a complete rotation on its axis', 'the time for one complete rotation of the earth relative to a particular star, about 4 minutes shorter than a mean solar day', 'the recurring hours when you are not sleeping (especially those when you are working)', 'time for Earth to make a complete rotation on its axis', 'United States writer best known for his autobiographical works (1874-1935)', 'an era of existence or influence']",[3]
d009.s001.t001,"The day the [TGT] Supreme Court [TGT] gathered behind closed doors to consider the politically divisive question of whether it would hear a challenge to President Obama 's healthcare law , two of its justices , Antonin Scalia and Clarence Thomas , were feted at a dinner sponsored by the law firm that will argue the case before the high court .","['supreme_court%1:14:00::', 'supreme_court%1:14:01::']","['the highest federal court in the United States; has final appellate jurisdiction and has jurisdiction over all other courts in the nation', 'the highest court in most states of the United States']",[0]
d009.s001.t002,"The day the Supreme Court gathered behind closed doors to consider the politically divisive [TGT] question [TGT] of whether it would hear a challenge to President Obama 's healthcare law , two of its justices , Antonin Scalia and Clarence Thomas , were feted at a dinner sponsored by the law firm that will argue the case before the high court .","['question%1:10:01::', 'question%1:10:02::', 'question%1:07:00::', 'question%1:10:03::', 'question%1:10:04::', 'question%1:10:00::']","['the subject matter at issue', 'a formal proposal for action made to a deliberative assembly for discussion and vote', 'uncertainty about the truth or factuality or existence of something', 'a sentence of inquiry that asks for a reply', 'an informal reference to a marriage proposal', 'an instance of questioning']",[0]
d009.s001.t003,"The day the Supreme Court gathered behind closed doors to consider the politically divisive question of whether it would hear a [TGT] challenge [TGT] to President Obama 's healthcare law , two of its justices , Antonin Scalia and Clarence Thomas , were feted at a dinner sponsored by the law firm that will argue the case before the high court .","['challenge%1:10:03::', 'challenge%1:10:00::', 'challenge%1:26:00::', 'challenge%1:10:02::', 'challenge%1:10:01::']","['a demand by a sentry for a password or identification', 'a call to engage in a contest or fight', 'a demanding or stimulating situation', 'a formal objection to the selection of a particular person as a juror', 'questioning a statement and demanding an explanation']",[4]
d009.s001.t004,"The day the Supreme Court gathered behind closed doors to consider the politically divisive question of whether it would hear a challenge to President Obama 's [TGT] healthcare [TGT] law , two of its justices , Antonin Scalia and Clarence Thomas , were feted at a dinner sponsored by the law firm that will argue the case before the high court .",['healthcare%1:04:01::'],['the preservation of mental and physical health by preventing or treating illness through services offered by the health profession'],[0]
d009.s001.t005,"The day the Supreme Court gathered behind closed doors to consider the politically divisive question of whether it would hear a challenge to President Obama 's healthcare [TGT] law [TGT] , two of its justices , Antonin Scalia and Clarence Thomas , were feted at a dinner sponsored by the law firm that will argue the case before the high court .","['law%1:14:00::', 'law%1:14:01::', 'law%1:09:02::', 'law%1:10:00::', 'law%1:09:00::', 'law%1:09:01::', 'law%1:04:00::']","['the collection of rules imposed by authority', 'the force of policemen and officers', 'the branch of philosophy concerned with the law and the principles that lead courts to make the decisions they do', 'legal document setting forth rules governing a particular kind of activity', 'a rule or body of rules of conduct inherent in human nature and essential to or binding upon human society', 'a generalization that describes recurring facts or events in nature', 'the learned profession that is mastered by graduate study in a law school and that is responsible for the judicial system']",[3]
d009.s001.t006,"The day the Supreme Court gathered behind closed doors to consider the politically divisive question of whether it would hear a challenge to President Obama 's healthcare law , two of its [TGT] justices [TGT] , Antonin Scalia and Clarence Thomas , were feted at a dinner sponsored by the law firm that will argue the case before the high court .","['justice%1:18:00::', 'justice%1:07:00::', 'justice%1:04:00::', 'justice%1:14:00::']","['a public official authorized to decide questions brought before a court of justice', 'the quality of being just or fair', 'judgment involved in the determination of rights and the assignment of rewards and punishments', 'the United States federal department responsible for enforcing federal laws (including the enforcement of all civil rights legislation); created in 1870']",[0]
d009.s001.t007,"The day the Supreme Court gathered behind closed doors to consider the politically divisive question of whether it would hear a challenge to President Obama 's healthcare law , two of its justices , Antonin Scalia and Clarence Thomas , were feted at a [TGT] dinner [TGT] sponsored by the law firm that will argue the case before the high court .","['dinner%1:13:00::', 'dinner%1:14:00::']","['the main meal of the day served in the evening or at midday', 'a party of people assembled to have dinner together']",[0]
d009.s001.t008,"The day the Supreme Court gathered behind closed doors to consider the politically divisive question of whether it would hear a challenge to President Obama 's healthcare law , two of its justices , Antonin Scalia and Clarence Thomas , were feted at a dinner sponsored by the [TGT] law firm [TGT] that will argue the case before the high court .",['law_firm%1:14:00::'],['a firm of lawyers'],[0]
d009.s001.t009,"The day the Supreme Court gathered behind closed doors to consider the politically divisive question of whether it would hear a challenge to President Obama 's healthcare law , two of its justices , Antonin Scalia and Clarence Thomas , were feted at a dinner sponsored by the law firm that will argue the [TGT] case [TGT] before the high court .","['case%1:10:00::', 'case%1:04:00::', 'case%1:23:00::', 'case%1:18:03::', 'case%1:10:03::', 'case%1:08:00::', 'case%1:06:07::', 'case%1:06:02::', 'case%1:11:00::', 'case%1:06:00::', 'case%1:10:01::', 'case%1:06:03::', 'case%1:26:02::', 'case%1:18:04::', 'case%1:06:01::', 'case%1:10:02::', 'case%1:09:00::', 'case%1:26:00::', 'case%1:06:06::', 'case%1:18:02::']","['nouns or pronouns or adjectives (often marked by inflection) related in some way to other words in a sentence', 'a comprehensive term for any proceeding in a court of law whereby an individual seeks a legal remedy', 'the quantity contained in a case', 'a person requiring professional services', 'a specific size and style of type within a type family', 'an enveloping structure or covering enclosing an animal or plant organ or part', 'the enclosing frame around a door or window opening', 'bed linen consisting of a cover for a pillow', 'an occurrence of something', 'a portable container for carrying several objects', 'a statement of facts and reasons used to support an argument', '(printing) the receptacle in which a compositor has his type, which is divided into compartments for the different letters, spaces, or numbers', 'a specific state of mind that is temporary', 'a person of a specified kind (usually with many eccentricities)', 'a glass container used to store and display items in a shop or museum or home', 'a problem requiring investigation', 'the actual state of things', 'a special set of circumstances', 'the housing or outer covering of something', 'a person who is subjected to experimental or other observational procedures; someone who is an object of investigation']",[1]
d009.s001.t010,"The day the Supreme Court gathered behind closed doors to consider the politically divisive question of whether it would hear a challenge to President Obama 's healthcare law , two of its justices , Antonin Scalia and Clarence Thomas , were feted at a dinner sponsored by the law firm that will argue the case before the [TGT] high court [TGT] .",['high_court%1:14:00::'],['the highest court in most states of the United States'],[0]
d009.s002.t000,"The [TGT] occasion [TGT] was last Thursday , when all nine justices met for a conference to pour over the petitions for review .","['occasion%1:16:00::', 'occasion%1:11:01::', 'occasion%1:11:00::', 'occasion%1:26:00::', 'occasion%1:28:00::']","['reason', 'a vaguely specified social event', 'an event that occurs at a critical time', 'an opportunity to do something', 'the time of a particular event']",[1]
d009.s002.t001,"The occasion was last [TGT] Thursday [TGT] , when all nine justices met for a conference to pour over the petitions for review .",['thursday%1:28:00::'],['the fifth day of the week; the fourth working day'],[0]
d009.s002.t002,"The occasion was last Thursday , when all nine [TGT] justices [TGT] met for a conference to pour over the petitions for review .","['justice%1:18:00::', 'justice%1:07:00::', 'justice%1:04:00::', 'justice%1:14:00::']","['a public official authorized to decide questions brought before a court of justice', 'the quality of being just or fair', 'judgment involved in the determination of rights and the assignment of rewards and punishments', 'the United States federal department responsible for enforcing federal laws (including the enforcement of all civil rights legislation); created in 1870']",[0]
d009.s002.t003,"The occasion was last Thursday , when all nine justices met for a [TGT] conference [TGT] to pour over the petitions for review .","['conference%1:14:01::', 'conference%1:14:00::', 'conference%1:10:00::']","['an association of sports teams that organizes matches for its members', 'a prearranged meeting for consultation or exchange of information or discussion (especially one with a formal agenda)', 'a discussion among participants who have an agreed (serious) topic']",[2]
d009.s002.t004,"The occasion was last Thursday , when all nine justices met for a conference to pour over the [TGT] petitions [TGT] for review .","['petition%1:10:00::', 'petition%1:10:01::']","['a formal message requesting something that is submitted to an authority', 'reverent petition to a deity']",[0]
d009.s002.t005,"The occasion was last Thursday , when all nine justices met for a conference to pour over the petitions for [TGT] review [TGT] .","['review%1:10:03::', 'review%1:10:00::', 'review%1:04:02::', 'review%1:10:01::', 'review%1:21:00::', 'review%1:04:03::', 'review%1:10:02::', 'review%1:04:01::', 'review%1:04:00::', 'review%1:09:00::']","['a periodical that publishes critical essays on current affairs or literature or art', 'a summary at the end that repeats the substance of a longer discussion', 'a formal or official examination', 'an essay or article that gives a critical evaluation (as of a book or play)', '(accounting) a service (less exhaustive than an audit) that provides some assurance to interested parties as to the reliability of financial data', '(law) a judicial reexamination of the proceedings of a court (especially by an appellate court)', 'a variety show with topical sketches and songs and dancing and comedians', 'practice intended to polish performance or refresh the memory', 'a subsequent examination of a patient for the purpose of monitoring earlier treatment', 'a new appraisal or evaluation']",[2]
d009.s003.t000,"One of the [TGT] cases [TGT] at issue was a suit brought by 26 states challenging the sweeping healthcare overhaul passed by Congress last year , a law that has been a rallying cry for conservative activists nationwide .","['case%1:10:00::', 'case%1:04:00::', 'case%1:23:00::', 'case%1:18:03::', 'case%1:10:03::', 'case%1:08:00::', 'case%1:06:07::', 'case%1:06:02::', 'case%1:11:00::', 'case%1:06:00::', 'case%1:10:01::', 'case%1:06:03::', 'case%1:26:02::', 'case%1:18:04::', 'case%1:06:01::', 'case%1:10:02::', 'case%1:09:00::', 'case%1:26:00::', 'case%1:06:06::', 'case%1:18:02::']","['nouns or pronouns or adjectives (often marked by inflection) related in some way to other words in a sentence', 'a comprehensive term for any proceeding in a court of law whereby an individual seeks a legal remedy', 'the quantity contained in a case', 'a person requiring professional services', 'a specific size and style of type within a type family', 'an enveloping structure or covering enclosing an animal or plant organ or part', 'the enclosing frame around a door or window opening', 'bed linen consisting of a cover for a pillow', 'an occurrence of something', 'a portable container for carrying several objects', 'a statement of facts and reasons used to support an argument', '(printing) the receptacle in which a compositor has his type, which is divided into compartments for the different letters, spaces, or numbers', 'a specific state of mind that is temporary', 'a person of a specified kind (usually with many eccentricities)', 'a glass container used to store and display items in a shop or museum or home', 'a problem requiring investigation', 'the actual state of things', 'a special set of circumstances', 'the housing or outer covering of something', 'a person who is subjected to experimental or other observational procedures; someone who is an object of investigation']",[1]
d009.s003.t001,"One of the cases at [TGT] issue [TGT] was a suit brought by 26 states challenging the sweeping healthcare overhaul passed by Congress last year , a law that has been a rallying cry for conservative activists nationwide .","['issue%1:21:00::', 'issue%1:10:00::', 'issue%1:19:00::', 'issue%1:18:00::', 'issue%1:06:00::', 'issue%1:09:01::', 'issue%1:04:00::', 'issue%1:11:00::', 'issue%1:04:01::', 'issue%1:09:00::', 'issue%1:21:01::']","['the income or profit arising from such transactions as the sale of land or other property', 'one of a series published periodically', 'a phenomenon that follows and is caused by some previous phenomenon', 'the immediate descendants of a person', 'an opening that permits escape or release', 'an important question that is in dispute and must be settled', 'the act of issuing printed materials', 'the becoming visible', 'the act of providing an item for general use or for official purposes (usually in quantity)', 'some situation or event that is thought about', 'supplies (as food or clothing or ammunition) issued by the government']",[9]
d009.s003.t002,"One of the cases at issue was a [TGT] suit [TGT] brought by 26 states challenging the sweeping healthcare overhaul passed by Congress last year , a law that has been a rallying cry for conservative activists nationwide .","['suit%1:18:00::', 'suit%1:04:00::', 'suit%1:10:01::', 'suit%1:10:00::', 'suit%1:06:01::', 'suit%1:06:00::']","['(slang) a businessman dressed in a business suit', 'a comprehensive term for any proceeding in a court of law whereby an individual seeks a legal remedy', ""a man's courting of a woman; seeking the affections of a woman (usually with the hope of marriage)"", 'a petition or appeal made to a person of superior status or rank', 'playing card in any of four sets of 13 cards in a pack; each set has its own symbol and color', 'a set of garments (usually including a jacket and trousers or skirt) for outerwear all of the same fabric and color']",[1]
